N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
327945;UGC CINE CITE LA DEFENSE;ILE-DE-FRANCE;LE DOME;92062;Puteaux;45118.0;92;00851;Paris;10909327.0;02-Petite Couronne;16.0;3645.0;32.0;17923.0;570610.0;440235.0;29.614864788124525;De 450 à 700 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;B;278.0;205.0;191.0;30.357315722106893;52.2069605934467;15.640002438036232;1.7957212464101708;98.0;18.54108628855593;48.876233;2.242749;48.876233, 2.242749
343750;UGC CINE CITE ROSNY;ILE-DE-FRANCE;16 RUE CONRAD ADENAUER;93064;Rosny-sous-Bois;46220.0;93;00851;Paris;10909327.0;02-Petite Couronne;15.0;3344.0;32.0;16801.0;400334.0;341565.0;17.205802702267505;De 300 à 450 000 entrées;UGC CINE CITE ILE DE FRANCE;UGC;NON;NON;;FIXE;OUI;B;205.0;170.0;170.0;22.259574522066753;60.91260830405054;15.6191249413287;1.2086922325540093;58.0;6.962666023925205;48.880702;2.480345;48.880702, 2.480345
374021;LE CRATERE;ILE-DE-FRANCE;RUE JEAN MOULIN;78537;Saint-Arnoult-en-Yvelines;6047.0;78;78202;Saint-Arnoult-en-Yvelines;6047.0;03-Grande couronne;1.0;401.0;30.0;557.0;14520.0;12113.0;19.871212746635848;De 10 à 20 000 entrées;COMMUNE DE SAINT ARNOULT EN YVELINES;MICROMEGAS (Clochard);OUI;E;JP;FIXE;NON;I;75.0;68.0;4.0;40.661094224924014;44.61246200607903;13.206686930091186;1.5197568389057752;22.0;17.98632218844985;48.571134;1.933453;48.571134, 1.933453
379671;LES TROIS PIERROTS;ILE-DE-FRANCE;6-8 RUE DU MONT VALERIEN;92064;Saint-Cloud;30636.0;92;00851;Paris;10909327.0;02-Petite Couronne;2.0;466.0;28.0;843.0;19156.0;15346.0;24.82731656457709;De 10 à 20 000 entrées;COMMUNE DE SAINT CLOUD;GPCI (Vintrou);OUI;C;;FIXE;NON;B;126.0;101.0;45.0;63.96390977443609;17.906766917293233;16.09624060150376;2.0330827067669173;63.0;53.63609022556391;48.852362;2.216385;48.852362, 2.216385
381152;LES YEUX D ELSA;ILE-DE-FRANCE;11 BIS AVE JEAN JAURES;78545;Saint-Cyr-l'École;19654.0;78;00851;Paris;10909327.0;03-Grande couronne;1.0;168.0;23.0;291.0;5123.0;7170.0;-28.549511854951188;De 5 à 10 000 entrées;CENTRE D'ACTION CULTURELLE;MICROMEGAS (Clochard);OUI;C;JPPR;FIXE;NON;B;79.0;67.0;1.0;50.80357142857142;27.232142857142854;20.863095238095237;1.1011904761904763;36.0;34.70238095238095;48.799763;2.067533;48.799763, 2.067533
386873;LES 4 PERRAY;ILE-DE-FRANCE;44-46 AVENUE GABRIEL PERI;91549;Sainte-Geneviève-des-Bois;36325.0;91;00851;Paris;10909327.0;03-Grande couronne;3.0;452.0;4.0;307.0;4817.0;0.0;;De 2 à 5 000 entrées;CINEMAS SAINTE-GENEVIEVE-DES-BOIS;;NON;NON;;FIXE;NON;B;22.0;22.0;11.0;20.33004813201925;73.38986935594775;6.280082512033005;0.0;7.0;4.412101764840706;48.647173;2.327732;48.647173, 2.327732
388971;C 2 L;ILE-DE-FRANCE;25/27/29 RUE DU VIEUX MARCHE;78551;Saint-Germain-en-Laye;46599.0;78;00851;Paris;10909327.0;03-Grande couronne;5.0;742.0;32.0;4323.0;73467.0;47975.0;53.136008337675875;De 50 à 80 000 entrées;SOCIETE ETABLISSEMENTS JOUSSEAUME;UGC;OUI;C;;FIXE;NON;B;121.0;82.0;65.0;47.796464249135354;32.834092832014726;19.344208760705964;0.02523415814395345;35.0;25.715091510932325;48.896605;2.090977;48.896605, 2.090977
404603;LE LIDO;ILE-DE-FRANCE;70 AV DE LA REPUBLIQUE;94068;Saint-Maur-des-Fossés;76214.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;425.0;32.0;921.0;22365.0;23639.0;-5.389398874740895;De 20 à 30 000 entrées;ATELIER THEATRE DE LA CITE;;OUI;C;RDJPPR;FIXE;NON;B;159.0;111.0;45.0;73.1370431421588;13.982834081737055;8.23054623998181;4.649576536122321;92.0;79.19058716534985;48.798427;2.485821;48.798427, 2.485821
429132;MEGA CGR;ILE-DE-FRANCE;PROMENADE DU 7ÈME ART;77468;Torcy;22467.0;77;00851;Paris;10909327.0;03-Grande couronne;16.0;2891.0;32.0;19538.0;356176.0;231974.0;53.541345150749656;De 300 à 450 000 entrées;MAUBIM;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;B;232.0;193.0;195.0;23.290325959809348;59.438052505077664;14.122888186648511;3.1487333484644795;66.0;7.287974812461082;48.840592;2.654959;48.840592, 2.654959
432832;CINEMA LE GRENIER A SEL;ILE-DE-FRANCE;PLACE DU 8 MAI 1945;78621;Trappes;32236.0;78;00851;Paris;10909327.0;03-Grande couronne;1.0;218.0;29.0;610.0;9568.0;9267.0;3.2480846012733355;De 5 à 10 000 entrées;COMMUNE DE TRAPPES;VEO (Baron);OUI;C;JP;FIXE;NON;B;122.0;99.0;2.0;57.309528018384306;25.26073890754817;14.831182605621354;2.598550468446173;61.0;53.96853455895351;48.780183;1.992423;48.780183, 1.992423
433972;JACQUES TATI;ILE-DE-FRANCE;29 BIS AV CHARLES DE GAULLE;93073;Tremblay-en-France;36389.0;93;00851;Paris;10909327.0;02-Petite Couronne;3.0;524.0;32.0;2574.0;33776.0;28336.0;19.198193111236588;De 30 à 40 000 entrées;ASSOCIATION TREMBLAYSIENNE POUR LE CINEMA;;OUI;C;RDJPPR;FIXE;NON;B;172.0;110.0;46.0;32.282540347935445;51.771117166212534;14.592328652274155;1.3540138335778662;80.0;37.09075665478935;48.99649;2.550261;48.99649, 2.550261
449661;UGC CYRANO;ILE-DE-FRANCE;7 RUE RAMEAU;78646;Versailles;87253.0;78;00851;Paris;10909327.0;03-Grande couronne;8.0;1590.0;32.0;6969.0;114196.0;82214.0;38.9009171187389;De 100 à 150 000 entrées;SOCIETE NOUVELLE DE GESTION CYRANO;UGC;NON;NON;;FIXE;OUI;B;179.0;123.0;106.0;52.0873935788286;30.496367925847874;17.407846026165856;0.008392469157675846;50.0;21.563050755788474;48.807883;2.130901;48.807883, 2.130901
450503;CINEMA JEAN MARAIS;ILE-DE-FRANCE;59 BD CARNOT;78650;Le Vésinet;16421.0;78;00851;Paris;10909327.0;03-Grande couronne;1.0;199.0;27.0;382.0;12513.0;10478.0;19.421645352166443;De 10 à 20 000 entrées;ASSOCIATION DU CENTRE DES ARTS ET LOISIRS DU VESINET;GPCI (Vintrou);OUI;C;;FIXE;NON;B;93.0;77.0;8.0;62.965821389195156;17.26571113561191;16.33958103638368;3.4288864388092617;55.0;57.684674751929435;48.893988;2.134326;48.893988, 2.134326
455770;LE COLOMBIER;ILE-DE-FRANCE;PLACE CHARLES DE GAULLE;92077;Ville-d'Avray;11345.0;92;00851;Paris;10909327.0;02-Petite Couronne;1.0;279.0;26.0;178.0;2961.0;4026.0;-26.453055141579735;De 2 à 5 000 entrées;COMMUNE D'AVRAY;GPCI (Vintrou);OUI;C;;FIXE;NON;B;120.0;111.0;0.0;58.1668625146886;24.676850763807284;13.631022326674499;3.525264394829612;64.0;45.710928319623974;48.824654;2.18397;48.824654, 2.18397
462304;CINEMA SORANO;ILE-DE-FRANCE;1 RUE CHARLES PATHE;94080;Vincennes;50083.0;94;00851;Paris;10909327.0;02-Petite Couronne;1.0;204.0;2.0;2.0;67.0;781.0;-91.42125480153649;Moins de 2000 entrées;ASSOCIATION CULTURELLE VINCENNES PROMO CINEMA;;NON;NON;;FIXE;NON;B;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.849453;2.437319;48.849453, 2.437319
469245;CINEMA PARADISO;ILE-DE-FRANCE;2 RUE MARC SANGNIER;91691;Yerres;29546.0;91;00851;Paris;10909327.0;03-Grande couronne;1.0;214.0;32.0;683.0;13657.0;10983.0;24.346717654557043;De 10 à 20 000 entrées;STUDIO 43;GPCI (Vintrou);OUI;C;;FIXE;NON;B;120.0;91.0;10.0;62.41287324670854;25.006453833577147;11.763187333275967;0.8174855864383443;41.0;35.07443421392307;48.714932;2.489765;48.714932, 2.489765
718750;KINEPOLIS BRETIGNY;ILE-DE-FRANCE;5 RUE MICHELE MORGAN;91103;Brétigny-sur-Orge;27193.0;91;00851;Paris;10909327.0;03-Grande couronne;10.0;1508.0;32.0;10033.0;262058.0;161686.0;62.07834939326844;De 200 à 300 000 entrées;KINEPOLIS PROSPECTION;KINEPOLIS (Duquenne);NON;NON;;FIXE;OUI;B;166.0;141.0;138.0;28.873519107591527;55.810917612642186;13.861113623227157;1.4544496565391256;23.0;6.324634421582004;48.57924680000001;2.2996356999999534;48.57924680000001, 2.2996356999999534
720400;UGC CINE CITE SQY OUEST;ILE-DE-FRANCE;1 AV. DE LA SOURCE DE LA BIEVRE;78423;Montigny-le-Bretonneux;33046.0;78;00851;Paris;10909327.0;03-Grande couronne;16.0;3612.0;32.0;15065.0;335385.0;287776.0;16.543770154564662;De 300 à 450 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;B;214.0;168.0;170.0;34.09978891159643;49.60241453363515;14.537300939969636;1.760495614798794;59.0;15.603740327660523;48.784168;2.039775;48.784168, 2.039775
724120;UGC CINE CITE VELIZY;ILE-DE-FRANCE;2 AVENUE DE L'EUROPE;78640;Vélizy-Villacoublay;22836.0;78;00851;Paris;10909327.0;03-Grande couronne;18.0;3801.0;32.0;18441.0;499571.0;343905.0;45.26424448612262;De 450 à 700 000 entrées;UGC CINE CITE;UGC;NON;NON;;FIXE;OUI;B;328.0;238.0;225.0;35.46661293373578;48.2718420251832;14.493498589510564;1.7680464515704546;121.0;16.49326830552106;48.781030;2.189542;48.78103, 2.189542
14033;LE CASINO;HAUTS DE FRANCE;29 RUE DE BOULAN;80016;Albert;9973.0;80;80301;Albert;9973.0;06-autres communes et unités urbaines;2.0;360.0;30.0;896.0;17909.0;12635.0;41.741195092995646;De 10 à 20 000 entrées;BLED ALAIN JOSEPH CHARLES;;NON;NON;;FIXE;NON;I;85.0;68.0;39.0;43.33711962695044;46.846415974173496;9.643092006934896;0.17337239194117296;6.0;1.9549231780952951;50.004652;2.648257;50.004652, 2.648257
14445;PLANET'CINE;NORMANDIE;194 RUE DE BRETAGNE;61001;Alençon;26523.0;61;00461;Alençon;42631.0;05-Unités urbaines de 20 000 à 100 000 hbts;7.0;1199.0;32.0;5711.0;116507.0;80071.0;45.504614654494134;De 100 à 150 000 entrées;LES ECRANS D'ALENCON;CINEDIFFUSION;OUI;D;;FIXE;NON;C;199.0;165.0;128.0;46.26619335208151;42.046009865842976;10.967682448941957;0.7201143331335578;62.0;9.748743718592964;48.433552;0.063775;48.433552, 0.063775
15682;SALLE POLYVALENTE;PAYS DE LA LOIRE;SALLE POLYVALENTE;72003;Allonnes;11184.0;72;72701;Le Mans;214723.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;600.0;27.0;398.0;9610.0;14642.0;-34.36688976915722;De 5 à 10 000 entrées;CINEAMBUL 72;;NON;NON;;ITINERANT;NON;B;81.0;59.0;1.0;85.20862171247775;6.149891239865533;7.33636543405181;1.3051216136049042;27.0;25.944235712873244;47.983405;0.148339;47.983405, 0.148339
18861;LES 400 COUPS;PAYS DE LA LOIRE;12 RUE CLAVEAU;49007;Angers;157577.0;49;49701;Angers;236073.0;04-Unités urbaines de 100 000 hbts ou plus;7.0;811.0;32.0;6994.0;149023.0;137014.0;8.764797757893355;De 100 à 150 000 entrées;CYBELE;Poiroux;OUI;A;RDJPPR;FIXE;NON;C;269.0;181.0;163.0;66.99444061332039;15.829353221123968;12.848738708826058;4.327467456729582;163.0;83.90246809525026;47.472132;-0.553522;47.472132, -0.553522
36071;CASINO DU LAC;NORMANDIE;6 AVENUE ROBERT  COUSIN;61483;Bagnoles de l'Orne Normandie;2764.0;61;61105;Bagnoles-de-l'Orne;3158.0;06-autres communes et unités urbaines;1.0;346.0;32.0;559.0;10456.0;8065.0;29.646621202727836;De 10 à 20 000 entrées;SOGECOM - CASINO DE BAGNOLES DE L  ORNE;;OUI;E;JP;FIXE;NON;C;103.0;94.0;4.0;70.07336984602665;20.00620026867831;9.920429885295029;0.0;30.0;21.08091350625194;48.557714;-0.418487;48.557714, -0.418487
39662;SELECT;NORMANDIE;AV DE LA REPUBLIQUE;50031;Barneville-Carteret;2291.0;50;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;270.0;32.0;393.0;12403.0;8349.0;48.55671337884777;De 10 à 20 000 entrées;CHAMPALAUNE BRUNO MAURICE GERARD;;OUI;E;;FIXE;NON;R;92.0;83.0;19.0;65.04862875668098;27.039341102251818;7.640410058704986;0.2716200823622185;28.0;17.05073162183475;49.380918;-1.77881;49.380918, -1.77881
41781;LE CELTIC;BRETAGNE;1 RUE DE LA LIBERATION;56010;Baud;6440.0;56;56204;Baud;6440.0;06-autres communes et unités urbaines;1.0;255.0;32.0;652.0;13221.0;6123.0;115.92356687898089;De 10 à 20 000 entrées;LES ENFANTS DE LA CLARTE;MICROMEGAS (Clochard);OUI;E;JP;FIXE;NON;I;136.0;120.0;8.0;50.1421501526798;36.73791723702222;12.993576919027062;0.12635569127092766;38.0;10.076866378856481;47.877156;-3.017589;47.877156, -3.017589
57221;CINEMA ST LAURENT;PAYS DE LA LOIRE;9 RUE DU 11 NOVEMBRE;44015;Blain;10045.0;44;44213;Blain;10045.0;06-autres communes et unités urbaines;1.0;285.0;32.0;386.0;12484.0;10649.0;17.231664945065265;De 10 à 20 000 entrées;ASSOCIATION  CINEMA SAINT LAURENT;GPCI (Vintrou);OUI;E;;FIXE;NON;I;136.0;112.0;12.0;54.773567929621116;30.460861741477558;13.34599620113966;1.4195741277616716;32.0;12.566230130960712;47.476369;-1.763766;47.476369, -1.763766
59351;LOUIS JOUVET;HAUTS DE FRANCE;6, RUE CURIE;02095;Bohain-en-Vermandois;5758.0;02;02202;Bohain-en-Vermandois;5758.0;06-autres communes et unités urbaines;1.0;142.0;27.0;232.0;3558.0;2758.0;29.0065264684554;De 2 à 5 000 entrées;COMMUNE DE BOHAIN EN VERMANDOIS;CINEODE (Défossé);NON;NON;;FIXE;NON;I;73.0;60.0;1.0;30.772142316426947;45.95003785011355;22.255866767600303;1.0219530658591975;4.0;6.43451930355791;49.983958;3.455918;49.983958, 3.455918
65861;LE BEAULIEU;PAYS DE LA LOIRE;26 RUE DE BEAULIEU;44020;Bouguenais;19962.0;44;44701;Nantes;671849.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;338.0;29.0;328.0;13904.0;11268.0;23.39368122115726;De 10 à 20 000 entrées;ASSOCIATION CINEMA LE BEAULIEU;GPCI (Vintrou);OUI;C;JP;FIXE;NON;B;119.0;94.0;3.0;64.39637124912771;21.116538729937197;12.840195394277739;1.6468946266573623;62.0;58.25540823447314;47.178021;-1.624832;47.178021, -1.624832
67324;CASINO DE BOURBONNE;GRAND EST;1 PLACE DES BAINS;52060;Bourbonne-les-Bains;2078.0;52;52101;Bourbonne-les-Bains;2078.0;06-autres communes et unités urbaines;1.0;150.0;32.0;454.0;4400.0;3237.0;35.928328699413036;De 2 à 5 000 entrées;CASINO DE BOURBONNE LES BAINS;NOE (Patry);NON;NON;;FIXE;NON;I;61.0;47.0;1.0;69.70345460103944;20.666462855395903;9.63008254356466;0.0;6.0;10.852950168144298;47.950629;5.747761;47.950629, 5.747761
68061;MAISON DE LA CULTURE DE BOURGES;CENTRE-VAL DE LOIRE;PLACE SERAUCOURT;18033;Bourges;66741.0;18;18501;Bourges;83726.0;05-Unités urbaines de 20 000 à 100 000 hbts;2.0;283.0;21.0;1033.0;21494.0;0.0;;De 20 à 30 000 entrées;MAISON DE LA CULTURE DE BOURGES SCENE NATIONALE;;OUI;D;RDJPPR;FIXE;NON;C;138.0;93.0;29.0;73.8907273586817;9.67785506854866;14.067670696292295;2.3637468764773417;90.0;99.67582899979739;47.077563;2.399947;47.077563, 2.399947
73582;NORMANDY;NORMANDIE;PLACE DE LA MAIRIE;14100;Bretteville-sur-Laize;1939.0;14;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;190.0;25.0;34.0;1468.0;1398.0;5.007153075822604;Moins de 2000 entrées;LIGUE DE L' ENSEIGNEMENT DE BASSE-NORMANDIE;Clément;NON;NON;;FIXE;NON;R;34.0;28.0;0.0;59.67246673490276;33.57215967246673;6.755373592630501;0.0;11.0;19.75435005117707;49.044986;-0.326254;49.044986, -0.326254
80981;LE NORMANDIE;NORMANDIE;9 AV PIAT;14117;Cabourg;3635.0;14;14402;Dives-sur-Mer;34448.0;05-Unités urbaines de 20 000 à 100 000 hbts;2.0;238.0;31.0;1347.0;24371.0;16938.0;43.883575392608336;De 20 à 30 000 entrées;LA COMPAGNIE DES CINEMAS DE LA COTE;CINEDIFFUSION;OUI;D;;FIXE;NON;C;85.0;74.0;43.0;70.12025095852213;21.85430463576159;7.729173928197978;0.29627047751829905;31.0;13.053328685953295;49.290634;-0.113862;49.290634, -0.113862
81456;PATHE;NORMANDIE;14 ESPLANADE LEOPOLD S.SENGHOR;14118;Caen;107686.0;14;14601;Caen;203834.0;04-Unités urbaines de 100 000 hbts ou plus;10.0;1870.0;32.0;10048.0;317981.0;195646.0;62.52875090725085;De 300 à 450 000 entrées;PATHE CAEN;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;161.0;139.0;111.0;34.19058002050643;50.40461264909344;13.973899726148295;1.4309076042518398;54.0;11.264584874560345;49.177395;-0.349774;49.177395, -0.349774
84382;CINEMA LE BEAULIEU;PAYS DE LA LOIRE;ROUTE D'INGRANDES;49054;Candé;2892.0;49;49109;Candé;2892.0;06-autres communes et unités urbaines;1.0;142.0;28.0;179.0;1984.0;1288.0;54.037267080745345;Moins de 2000 entrées;COMITE DES FETES DE CANDE;CINEDIFFUSION;NON;NON;;FIXE;NON;I;85.0;79.0;1.0;64.91935483870968;21.71658986175115;11.751152073732719;1.6129032258064515;17.0;6.73963133640553;47.551609;-1.038715;47.551609, -1.038715
89481;LE PARIS;NORMANDIE;3 RUE ARISTIDE CAUCHOIS;76164;Rives-en-Seine;4269.0;76;76105;Caudebec-en-Caux;4269.0;06-autres communes et unités urbaines;1.0;386.0;32.0;353.0;6325.0;3238.0;95.33662754786906;De 5 à 10 000 entrées;COMMUNE DE RIVES-EN-SEINE;NOE (Patry);OUI;E;;FIXE;NON;I;116.0;100.0;8.0;51.38801920267168;37.65393446044667;10.47797954498017;0.480066791901482;40.0;17.345021916092673;49.525593;0.72697;49.525593, 0.72697
94922;ESPACE CINE;PAYS DE LA LOIRE;RUE FELIX FAURE;49063;Chalonnes-sur-Loire;6700.0;49;49203;Chalonnes-sur-Loire;6700.0;06-autres communes et unités urbaines;1.0;274.0;29.0;265.0;7414.0;5611.0;32.133309570486546;De 5 à 10 000 entrées;COMMUNE DE CHALONNES SUR LOIRE;MICROMEGAS (Clochard);OUI;E;;FIXE;NON;I;150.0;124.0;0.0;60.614525139664806;22.101955307262568;15.101256983240225;2.1822625698324023;68.0;28.56145251396648;47.353192;-0.764716;47.353192, -0.764716
99031;ELYSEE;HAUTS DE FRANCE;25, AVENUE DU MARECHAL JOFFRE;60141;Chantilly;11230.0;60;60402;Chantilly;38415.0;05-Unités urbaines de 20 000 à 100 000 hbts;4.0;520.0;32.0;2615.0;43500.0;26833.0;62.11381507844818;De 40 à 50 000 entrées;CINE FRERES;;OUI;D;JPPR;FIXE;NON;C;122.0;102.0;73.0;47.52914776330553;39.00921996194936;12.795746133957753;0.6658861407873554;35.0;20.332699156056393;49.191375;2.464237;49.191375, 2.464237
103201;CINE ESPERANCE;BRETAGNE;3 RUE DE LA CONTERIE;35066;Chartres-de-Bretagne;8154.0;35;35701;Rennes;344195.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;249.0;25.0;227.0;10852.0;9311.0;16.55031682955644;De 10 à 20 000 entrées;FEDERATION ESPERANCE CHARTRES DE BRETAGNE;CINEDIFFUSION;OUI;C;;FIXE;NON;B;105.0;92.0;7.0;74.43609022556392;16.275303643724694;8.47888953152111;0.8097165991902834;45.0;39.07460960092539;48.040732;-1.692346;48.040732, -1.692346
104391;AGORA;BRETAGNE;5 PLACE DE LA RESISTANCE;29026;Châteaulin;5629.0;29;29204;Châteaulin;6031.0;06-autres communes et unités urbaines;1.0;194.0;32.0;461.0;11111.0;5337.0;108.1881206670414;De 10 à 20 000 entrées;LES CINEMAS DE L ODET;CINEDIFFUSION;OUI;E;JPPR;FIXE;NON;C;147.0;130.0;5.0;46.05963132500309;39.515031547692686;14.190275887665472;0.23506123963874798;48.0;18.334776691822345;48.194912;-4.094078;48.194912, -4.094078
107043;A L'AFFICHE;GRAND EST;7 PLACE EMILE GOGUENHEIM;52121;Chaumont;23188.0;52;52401;Chaumont;24403.0;05-Unités urbaines de 20 000 à 100 000 hbts;8.0;1134.0;32.0;6737.0;90202.0;58762.0;53.50396514754433;De 80 à 100 000 entrées;LES ECRANS DE CHAUMONT;NOE (Patry);OUI;D;RDJP;FIXE;OUI;C;228.0;200.0;161.0;47.18549347476459;39.47798116705339;12.447669208009525;0.8888561501724922;84.0;12.107595791438007;48.110117;5.13491;48.110117, 5.13491
108932;CLUB;PAYS DE LA LOIRE;RUE DES VENELLES;49092;Chemillé-en-Anjou;21583.0;49;49210;Chemillé;21583.0;05-Unités urbaines de 20 000 à 100 000 hbts;1.0;198.0;29.0;227.0;5132.0;4600.0;11.565217391304348;De 5 à 10 000 entrées;ABC49 LES AMIS DU BON CINEMA;;OUI;D;;FIXE;NON;I;91.0;78.0;0.0;62.72033675348593;28.25572217837411;8.708234675085503;0.31570639305445936;29.0;15.206524598789791;47.212271;-0.72686;47.212271, -0.72686
109836;MEGA CGR;NORMANDIE;BOULEVARD FELIX AMIOT;50129;Cherbourg-en-Cotentin;81521.0;50;50501;Cherbourg-Octeville;84421.0;05-Unités urbaines de 20 000 à 100 000 hbts;12.0;2487.0;32.0;14190.0;171648.0;110875.0;54.81217587373168;De 150 à 200 000 entrées;MONCHERBOURG;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;C;164.0;145.0;144.0;37.31807543514491;48.76390568501104;12.773676515712145;1.1443423641319062;27.0;5.686815996727013;49.642211;-1.613365;49.642211, -1.613365
120434;THEÂTRE LES DOCKS;HAUTS DE FRANCE;RUE DU 14 JUILLET;80212;Corbie;6386.0;80;80208;Corbie;8231.0;06-autres communes et unités urbaines;1.0;338.0;15.0;27.0;2429.0;2036.0;19.30255402750491;De 2 à 5 000 entrées;VILLE DE CORBIE;;NON;NON;;FIXE;NON;C;21.0;14.0;0.0;93.98868458274399;0.0;6.011315417256012;0.0;6.0;33.23903818953324;49.908852;2.515061;49.908852, 2.515061
136672;LE MORNY;NORMANDIE;23 AV DU GENERAL DE GAULLE;14220;Deauville;3655.0;14;14402;Dives-sur-Mer;34448.0;05-Unités urbaines de 20 000 à 100 000 hbts;4.0;777.0;32.0;2042.0;54044.0;32240.0;67.6302729528536;De 50 à 80 000 entrées;EXPLOITATIONS CINEMATOGRAPHIQUE LECHANTEUR PERE ET FILS;;NON;NON;;FIXE;NON;C;64.0;53.0;48.0;62.366074919840464;23.828888715101275;13.805036365058262;0.0;13.0;12.430593571596152;49.356857;0.072039;49.356857, 0.072039
137481;LE RABELAIS;CENTRE-VAL DE LOIRE;18 BIS RUE RABELAIS;37115;Descartes;3489.0;37;00255;Descartes;5595.0;06-autres communes et unités urbaines;1.0;167.0;32.0;294.0;5358.0;3097.0;73.00613496932516;De 5 à 10 000 entrées;COMMUNE DE DESCARTES;CVL (Fourneau);OUI;E;;FIXE;NON;C;100.0;85.0;5.0;65.16236867239733;25.716332378223495;8.500477554918815;0.620821394460363;29.0;12.893982808022923;46.974658;0.698463;46.974658, 0.698463
138352;CINEMAS GRAND FORUM;NORMANDIE;ESPLANADE ROSA LEROY;76217;Dieppe;29039.0;76;76404;Dieppe;36423.0;05-Unités urbaines de 20 000 à 100 000 hbts;8.0;1319.0;32.0;6271.0;111068.0;71197.0;56.0009550964226;De 100 à 150 000 entrées;CINE DIEPPE;Criquioche;NON;NON;;FIXE;OUI;C;169.0;152.0;135.0;43.412111985741866;43.45017080053468;12.42666716174068;0.7110500519827714;46.0;8.200282192187732;49.921565;1.079726;49.921565, 1.079726
138901;EMERAUDE CINEMAS;BRETAGNE;ROUTE DE DINARD;22050;Dinan;14867.0;22;22402;Dinan;29139.0;05-Unités urbaines de 20 000 à 100 000 hbts;5.0;821.0;32.0;3317.0;95799.0;77116.0;24.227138337050675;De 80 à 100 000 entrées;EMERAUDE CINEMAS;CINEDIFFUSION;OUI;D;JPPR;FIXE;NON;C;198.0;157.0;111.0;46.55978311676171;41.0675890436571;11.355987660091614;1.0166401794895765;71.0;16.11549967280546;48.461416;-2.047138;48.461416, -2.047138
138922;2 ALIZES SALLE LA MOUETTE;BRETAGNE;2 BD ALBERT 1ER;35093;Dinard;10674.0;35;00458;Dinard;34612.0;05-Unités urbaines de 20 000 à 100 000 hbts;2.0;499.0;30.0;1155.0;26364.0;25392.0;3.827977315689981;De 20 à 30 000 entrées;EMERAUDE CINEMAS;CINEDIFFUSION;OUI;D;;FIXE;NON;C;127.0;103.0;75.0;72.6756721080653;10.401724820697849;14.4541734500814;2.4684296211554537;76.0;64.78637743652924;48.635211;-2.055645;48.635211, -2.055645
139503;CINE DOL;BRETAGNE;RUE DU LEGEARD;35095;Dol-de-Bretagne;6027.0;35;35131;Dol-de-Bretagne;6027.0;06-autres communes et unités urbaines;2.0;271.0;32.0;969.0;21317.0;15603.0;36.621162596936486;De 20 à 30 000 entrées;CINE DOL;MICROMEGAS (Clochard);NON;NON;;FIXE;NON;I;138.0;116.0;51.0;51.97492163009404;35.71055381400209;11.818181818181818;0.49634273772204807;40.0;11.624869383490074;48.546939;-1.753756;48.546939, -1.753756
156393;CINE SEINE;NORMANDIE;PLACE GASTON SANSON;76258;Terres-de-Caux;4278.0;76;76102;Fauville-en-Caux;4278.0;06-autres communes et unités urbaines;1.0;21.0;31.0;225.0;6689.0;5508.0;21.44153957879448;De 5 à 10 000 entrées;NORD OUEST EXPLOITATION CINEMAS;NOE (Patry);OUI;E;;ITINERANT;NON;I;71.0;57.0;0.0;65.69236390208258;28.918523931311658;5.389112166605773;0.0;14.0;5.316039459261965;49.65116;0.591603;49.65116, 0.591603
165383;ESPACE JEAN BAUCHET;NORMANDIE;RUE FRANCIS FER;76276;Forges-les-Eaux;4011.0;76;76201;Forges-les-Eaux;5016.0;06-autres communes et unités urbaines;1.0;699.0;5.0;8.0;581.0;1431.0;-59.399021663172604;Moins de 2000 entrées;ASSOCIATION FORGES LES EAUX DEVELOPPEMENT;NOE (Patry);NON;NON;;FIXE;NON;C;8.0;3.0;0.0;100.0;0.0;0.0;0.0;3.0;100.0;49.615296;1.54519;49.615296, 1.54519
